CM_PACKET_NUM,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE_CODE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,EVENT_NOTES,LAST_UPDTED_DATE,BATCH_ID,DOC_CLASSIFICATION_CODE,,,,,,,
10342611,OFF RAMPED,2314642,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 1:42:22 PM,210,NULL,,,,,,,
10342611,OFF RAMPED,2314644,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/26/2020 1:42:22 PM,210,NULL,,,,,,,
10342611,OFF RAMPED,2314646,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:42:22 PM,210,NULL,,,,,,,
10342611,OFF RAMPED,2314648,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/26/2020 1:42:22 PM,210,NULL,,,,,,,
10342611,OFF RAMPED,2314651,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:42:22 PM,210,NULL,,,,,,,
10342611,OFF RAMPED,2314653,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/26/2020 1:42:22 PM,210,NULL,,,,,,,
10342611,OFF RAMPED,2314655,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/26/2020 1:42:22 PM,210,NULL,,,,,,,
10342611,OFF RAMPED,2314657,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/26/2020 1:42:22 PM,210,NULL,,,,,,,
10343887,OFF RAMPED,2314908,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:42:20 PM,210,NULL,,,,,,,
10343887,OFF RAMPED,2314910,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:42:20 PM,210,NULL,,,,,,,
10343887,OFF RAMPED,2314912,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:42:20 PM,210,NULL,,,,,,,
10343887,OFF RAMPED,2314915,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/26/2020 1:42:20 PM,210,NULL,,,,,,,
10343887,OFF RAMPED,2314917,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:42:20 PM,210,UNKNOWN,,,,,,,
10343887,OFF RAMPED,2314918,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:42:20 PM,210,UNKNOWN,,,,,,,
10343887,OFF RAMPED,2314919,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:42:20 PM,210,UNKNOWN,,,,,,,
10343887,OFF RAMPED,2314920,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:42:20 PM,210,UNKNOWN,,,,,,,
10343887,OFF RAMPED,2314922,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:42:20 PM,210,UNKNOWN,,,,,,,
10343887,OFF RAMPED,2314925,OCRSUCCESS,EVD-21-0779,Evidence Mail,VA 21-0779 Request for Nursing Home Info In Connection with Claim for Aid and Attendance,NULL,10/26/2020 1:42:20 PM,210,NULL,,,,,,,
10343887,OFF RAMPED,2314926,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,"Outcome : POA updated, Successfully added unsolicited evidence",10/26/2020 1:42:20 PM,210,NULL,,,,,,,
10343887,OFF RAMPED,2314928,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/26/2020 1:42:20 PM,210,NULL,,,,,,,
10343887,OFF RAMPED,2314930,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 1:42:20 PM,210,UNKNOWN,,,,,,,
10343887,OFF RAMPED,2314931,READYFOROCR,527EZ,Evidence Mail,"VA 21-527EZ, Fully Developed Claim Pension",NULL,10/26/2020 1:42:20 PM,210,NULL,,,,,,,
10344374,OFF RAMPED,2316179,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:41:55 PM,210,NULL,,,,,,,
10344374,OFF RAMPED,2316180,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 1:41:55 PM,210,NULL,,,,,,,
10344374,OFF RAMPED,2316181,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:41:55 PM,210,NULL,,,,,,,
10344374,OFF RAMPED,2316183,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/26/2020 1:41:55 PM,210,NULL,,,,,,,
10344374,OFF RAMPED,2316187,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,"Outcome : POA on record is the same as the POA submitted, Successfully added unsolicited evidence",10/26/2020 1:41:55 PM,210,NULL,,,,,,,
10344522,OFF RAMPED,2315484,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:42:30 PM,210,NULL,,,,,,,
10344522,OFF RAMPED,2315487,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:42:30 PM,210,NULL,,,,,,,
10344522,OFF RAMPED,2315489,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 1:42:30 PM,210,COMPETENCY_ISSUE,,,,,,,
10345603,OFF RAMPED,2316831,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/26/2020 1:43:19 PM,210,NULL,,,,,,,
10345603,OFF RAMPED,2316832,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:43:19 PM,210,NULL,,,,,,,
10345603,OFF RAMPED,2316833,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:43:19 PM,210,UNKNOWN,,,,,,,
10345603,OFF RAMPED,2316837,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:43:19 PM,210,UNKNOWN,,,,,,,
10345603,OFF RAMPED,2316843,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:43:19 PM,210,NULL,,,,,,,
10345603,OFF RAMPED,2316848,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/26/2020 1:43:19 PM,210,NULL,,,,,,,
10345603,OFF RAMPED,2316851,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/26/2020 1:43:19 PM,210,NULL,,,,,,,
10351064,OFF RAMPED,2323878,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:42:44 PM,210,NULL,,,,,,,
10351064,OFF RAMPED,2323881,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 1:42:44 PM,210,NULL,,,,,,,
10351064,OFF RAMPED,2323885,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 1:42:44 PM,210,NULL,,,,,,,
10351064,OFF RAMPED,2323887,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:42:44 PM,210,NULL,,,,,,,
10351064,OFF RAMPED,2323892,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:42:44 PM,210,MEDICAL_EVIDENCE,,,,,,,
10351064,OFF RAMPED,2323896,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:42:44 PM,210,MEDICAL_EVIDENCE,,,,,,,
10351064,OFF RAMPED,2323899,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:42:44 PM,210,NULL,,,,,,,
10351064,OFF RAMPED,2323901,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/26/2020 1:42:44 PM,210,NULL,,,,,,,
10351064,OFF RAMPED,2323904,OCRSUCCESS,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 1:42:44 PM,210,NULL,,,,,,,
10351064,OFF RAMPED,2323906,OCRSUCCESS,686c,686c,VA 21-686c Declaration of Status of Dependents,NULL,10/26/2020 1:42:44 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324869,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324870,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324871,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/26/2020 1:42:37 PM,210,NATURAL,,,,,,,
10357126,OFF RAMPED,2324872,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/26/2020 1:42:37 PM,210,NATURAL,,,,,,,
10357126,OFF RAMPED,2324873,OCRSUCCESS,EVD-FAXCS,Evidence Mail,Fax Cover Sheet,NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324874,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324875,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324876,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324877,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324878,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324879,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10357126,OFF RAMPED,2324880,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/26/2020 1:42:37 PM,210,NULL,,,,,,,
10358400,OFF RAMPED,2347137,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347138,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/26/2020 1:39:35 PM,211,UNKNOWN,,,,,,,
10358400,OFF RAMPED,2347139,OCRSUCCESS,EVD-FAXCS,Evidence Mail,Fax Cover Sheet,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347140,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347141,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347143,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347145,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347147,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347152,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347157,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347159,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347162,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347165,OCRSUCCESS,EVD-21-0779,Evidence Mail,VA 21-0779 Request for Nursing Home Info In Connection with Claim for Aid and Attendance,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347168,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347171,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358400,OFF RAMPED,2347173,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/26/2020 1:39:35 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347243,OCRSUCCESS,EVD-CES,Evidence Mail,Care Expense Statement,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347244,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347245,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347249,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/26/2020 1:41:19 PM,211,UNKNOWN,,,,,,,
10358519,OFF RAMPED,2347251,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/26/2020 1:41:19 PM,211,UNKNOWN,,,,,,,
10358519,OFF RAMPED,2347253,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/26/2020 1:41:19 PM,211,UNKNOWN,,,,,,,
10358519,OFF RAMPED,2347258,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/26/2020 1:41:19 PM,211,UNKNOWN,,,,,,,
10358519,OFF RAMPED,2347262,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347266,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347268,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347272,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347275,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347278,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 1:41:19 PM,211,VERIFICATION_REQUEST,,,,,,,
10358519,OFF RAMPED,2347283,OFFRAMPED,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347288,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347292,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347296,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 1:41:19 PM,211,UNKNOWN,,,,,,,
10358519,OFF RAMPED,2347299,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347302,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10358519,OFF RAMPED,2347305,OCRSUCCESS,0820b,Evidence Mail,VA 27-0820b Report of Nursing Home or Assisted Living,NULL,10/26/2020 1:41:19 PM,211,NULL,,,,,,,
10379677,OFF RAMPED,2382169,OCRSUCCESS,EVD-BC,Evidence Mail,Birth Certificate,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382171,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382174,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/26/2020 1:40:55 PM,213,UNKNOWN,,,,,,,
10379677,OFF RAMPED,2382177,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/26/2020 1:40:55 PM,213,UNKNOWN,,,,,,,
10379677,OFF RAMPED,2382180,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382184,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Government Facility,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382186,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Government Facility,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382188,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Government Facility,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382190,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Government Facility,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382192,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382194,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382196,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382197,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382198,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382199,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382200,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382201,OCRSUCCESS,EVD-21-0847,Evidence Mail,VA 21-0847 - Request for Substitution of Claimant Upon Death of Claimant,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382202,OCRSUCCESS,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382203,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382204,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10379677,OFF RAMPED,2382205,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 1:40:55 PM,213,UNKNOWN,,,,,,,
10379677,OFF RAMPED,2382206,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 1:40:55 PM,213,COMPETENCY_ISSUE,,,,,,,
10379677,OFF RAMPED,2382207,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/26/2020 1:40:55 PM,213,NULL,,,,,,,
10388292,OFF RAMPED,2377564,OCRNOTCLASSIFIED,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/26/2020 1:45:10 PM,212,NULL,,,,,,,
10392084,OFF RAMPED,2381130,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:40:24 PM,213,NULL,,,,,,,
10392084,OFF RAMPED,2381134,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:40:24 PM,213,NULL,,,,,,,
10392084,OFF RAMPED,2381138,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 1:40:24 PM,213,UNKNOWN,,,,,,,
10392209,Processing,2404315,VBOTPROCESSING,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 5:13:27 PM,213,NULL,,,,,,,
10392285,Processing,2404082,VBOTPROCESSING,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 5:15:02 PM,213,NULL,,,,,,,
10393550,Processing,2407496,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 4:43:21 PM,213,NULL,,,,,,,
10393550,Processing,2407498,OCRSUCCESS,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 4:43:21 PM,213,NULL,,,,,,,
10393550,Processing,2407501,VBOTPROCESSING,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 4:43:21 PM,213,NULL,,,,,,,
10394217,OFF RAMPED,2407379,OCRSUCCESS,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 4:43:53 PM,213,NULL,,,,,,,
10394217,OFF RAMPED,2407382,OCRSUCCESS,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 4:43:53 PM,213,NULL,,,,,,,
10394217,OFF RAMPED,2407385,OCRSUCCESS,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 4:43:53 PM,213,NULL,,,,,,,
10394871,Processing,2385987,OCRSUCCESS,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 1:36:41 PM,213,NULL,,,,,,,
10394871,Processing,2385990,VBOTPROCESSING,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 1:36:41 PM,213,NULL,,,,,,,
10395123,Processing,2404966,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 5:32:14 PM,213,NULL,,,,,,,
10395123,Processing,2404967,OCRSUCCESS,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",NULL,10/26/2020 5:32:14 PM,213,NULL,,,,,,,
10395123,Processing,2404968,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 5:32:14 PM,213,UNKNOWN,,,,,,,
10395123,Processing,2404969,OCRSUCCESS,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 5:32:14 PM,213,NULL,,,,,,,
10395123,Processing,2404970,VBOTPROCESSING,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 5:32:14 PM,213,NULL,,,,,,,
10395616,PROCESSED,2386217,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Government Facility,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 2:13:01 PM,213,NULL,,,,,,,
10395704,PROCESSED,2386419,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Outcome: Added Special Issues, Contentions Added, Claim Successfully Created, Successfully Added Unsolicited Evidence, Added Note",10/26/2020 2:29:29 PM,213,VERIFICATION_REQUEST,,,,,,,
10395704,PROCESSED,2386419,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 2:29:29 PM,213,VERIFICATION_REQUEST,,,,,,,
10397220,OFF RAMPED,2414182,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 1:41:39 PM,213,NULL,,,,,,,
10397220,OFF RAMPED,2414184,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/26/2020 1:41:39 PM,213,UNKNOWN,,,,,,,
10397220,OFF RAMPED,2414187,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/26/2020 1:41:39 PM,213,UNKNOWN,,,,,,,
10397220,OFF RAMPED,2414190,OCRSUCCESS,EVD-FAXCS,Evidence Mail,Fax Cover Sheet,NULL,10/26/2020 1:41:39 PM,213,NULL,,,,,,,
10397220,OFF RAMPED,2414191,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 1:41:39 PM,213,NULL,,,,,,,
